candidate_phrase,frequency,source,score,action_code,standard_form
be interviewed,8,Gensim,17.728693309384823,2,
standard oil co.,8,NER,,1,standard_oil
phase out,8,Gensim,44.843260188087775,1,phase_out
mr. dindorf,8,Gensim,30.430540140584537,1,mr_dindorf
her son,8,Gensim,46.73508522727273,3,
bankruptcy law,8,Gensim,64.76673228346456,1,bankruptcy_law
ms. smith,8,Gensim,256.775494276795,1,ms_smith
pre trial,8,Gensim,263.91577540106954,1,pre_trial
holding companies,8,Gensim,12.901537134342403,1,holding_companies
henry kissinger,8,NER,,1,henry_kissinger
development bonds,8,Gensim,27.49046093858794,1,development_bonds
his brother,8,Gensim,17.2421653914684,3,
picking up,8,Gensim,58.31531371853953,1,pick_up
voted against,8,Gensim,26.78548168249661,2,
mr. dugger,8,Gensim,30.430540140584537,1,mr_dugger
very little,8,Gensim,11.33231917336395,2,
politburo members,8,Gensim,141.08704974271012,1,politburo_member
policy toward,8,Gensim,17.823131094257853,2,
no question,8,Gensim,11.0317637723112,2,
no reason,8,Gensim,11.116623493636672,2,
highest level,8,Gensim,118.64947710061304,1,highest_level
digital equipment,8,NER,,1,digital_equipment_corp
high hopes,8,Gensim,19.98511814371621,3,
low cost,8,Gensim,21.60024947478992,1,low_cost
direct elections,8,Gensim,100.43192918192918,1,direct_elections
vietnam war,8,Gensim,66.89109514773652,1,vietnam_war
beach calif.,8,Gensim,396.40361445783134,1,california
best way,8,Gensim,14.322643836610318,2,
plagued by,8,Gensim,19.10138560978442,2,
peter rogers,8,NER,,1,peter_rogers
diablo canyon,8,NER,,1,diablo_canyon_power_plant
dispute over,8,Gensim,28.62493474856447,2,
houston ballet,8,Gensim,425.45043103448273,1,houston_ballet
webber jackson,8,Gensim,384.51305025321386,1,paine_webber
union members,8,Gensim,13.534513492759984,1,union_members
north atlantic,8,Gensim,166.16919191919192,1,north_atlantic_treaty_organization
paul ii,8,Gensim,189.74336793540945,1,pope_john_paul_ii
we saw,8,Gensim,11.34078244384443,2,
bad weather,8,Gensim,160.54733246584254,1,bad_weather
speculated that,8,Gensim,15.474805593879344,2,
hot dog,8,Gensim,456.96527777777777,1,hot_dog
soybean futures,8,Gensim,143.80026223776224,1,soybean_futures
excise tax,8,Gensim,135.8443435177539,1,excise_tax
president assad,8,Gensim,63.11432956071361,1,hafez_al_assad
peace plan,8,Gensim,48.0547711781889,1,peace_plan
henry kaufman,8,NER,,1,henry_kaufman
short positions,8,Gensim,72.310989010989,1,short_positions
sponsored by,8,Gensim,16.713712408561367,2,
preferred stock,8,Gensim,85.45844155844156,1,preferred_stock
average yield,8,Gensim,103.6811974789916,1,average_yield
austerity measures,8,Gensim,293.2397504456328,1,austerity_measures
shore up,8,Gensim,54.42762613730356,1,shore_up
nomura securities,8,Gensim,284.2871543778802,1,nomura_securities
holdings plc,8,Gensim,283.796722254169,3,
holdings ltd.,8,Gensim,138.16419372900336,3,
united auto,8,Gensim,97.92113095238096,1,united_auto_workers
someone else,7,Gensim,223.81972789115645,2,
economic performance,7,Gensim,14.091181635187803,1,economic_performance
economists say,7,Gensim,18.63579722458227,2,
main reason,7,Gensim,52.72676282051282,2,
telephone co.,7,Gensim,11.190034860981209,1,telephone_company
economist henry,7,Gensim,264.9074074074074,1,henry_kaufman
court ruling,7,Gensim,32.32291973671284,1,court_ruling
steel plan,7,Gensim,11.967663320238614,3,
stemming from,7,Gensim,28.128152517739597,2,
sold contracts,7,Gensim,13.595942064918695,3,
marine midland bank,7,NER,,1,marine_midland_bank
state shultz,7,Gensim,54.79930046635577,1,george_shultz
department store,7,Gensim,37.610310928212165,1,department_store
department estimates,7,Gensim,25.07354061880811,2,
teen agers,7,Gensim,5222.460317460317,1,teenagers
technology smuggling,7,Gensim,67.43492518958803,1,technology_smuggling
taxable income,7,Gensim,260.9159397303727,1,taxable_income
court ordered,7,Gensim,32.742697915111705,1,court_ordered
my wife,7,Gensim,50.61769230769231,3,
credit suisse,7,NER,,1,credit_suisse
democratic nomination,7,Gensim,53.06693548387097,1,democratic_nomination
tax changes,7,Gensim,10.654458315117951,1,tax_changes
supplied by,7,Gensim,11.885306601643638,2,
mr. toups,7,Gensim,22.8229051054384,1,mr_toups
mr. twigg,7,Gensim,13.041660060250516,1,mr_twigg
early morning,7,Gensim,10.719195934058774,3,
mr. walker,7,Gensim,18.25832408435072,1,mr_walker
mx missile,7,Gensim,829.7982345523329,1,mx_missile
east berlin,7,NER,,1,east_berlin
mr. witmer,7,Gensim,16.598476440318837,1,mr_witmer
south carolina,7,NER,,1,south_carolina
swire pacific,7,Gensim,819.4645080946451,1,swire_pacific
spokesman declined,7,Gensim,16.195668225449175,2,
malaysia finance,7,Gensim,35.19629867351305,1,bank_bumiputra
syndicated loans,7,Gensim,136.83302141817424,1,syndicated_loan
sri lanka,7,NER,,1,sri_lanka
district court,7,Gensim,49.435053714972575,1,district_court
my life,7,Gensim,17.688978494623655,3,
studies show,7,Gensim,46.69860194450359,2,
manella said,7,Gensim,18.809993425378043,1,mr_manella
takeover bid,7,Gensim,174.08201058201058,1,takeover_bid
stuck with,7,Gensim,11.276905675897998,2,
de la,7,Gensim,530.6693548387096,2,
sources close,7,Gensim,21.57192499344348,2,
mahathir mohamad,7,NER,,1,mahathir_mohamad
creusot loire,7,Gensim,13429.183673469386,1,creusot_loire
customs officials,7,Gensim,18.527705822727786,1,customs_officials
tax breaks,7,Gensim,66.7305547104756,1,tax_breaks
deak perera,7,Gensim,13429.183673469386,1,deak_perera
major factor,7,Gensim,15.287380354985595,2,
decision making,7,Gensim,15.642799410450245,1,decision_making
telegraph co.,7,Gensim,96.64121016301952,1,american_telephone_and_telegraph
st. paul,7,NER,,1,st_paul
telephone telegraph,7,Gensim,629.6937799043062,1,american_telephone_and_telegraph
walt disney,7,Gensim,2764.831932773109,1,walt_disney
million pairs,7,Gensim,26.723115659519166,3,
banking arm,7,Gensim,174.9149388623073,1,banking_arm
bankers trust,7,NER,,1,bankers_trust
mr. crump,7,Gensim,22.8229051054384,1,mr_crump
bankamerica international,7,NER,,1,bank_of_america
bank accounts,7,Gensim,10.22961166557846,1,bank_accounts
at paine,7,Gensim,12.846879209699146,1,paine_webber
baldwin united,7,Gensim,51.65070643642073,1,baldwin_united
aviation administration,7,Gensim,56.49296016483517,1,federal_aviation_administration
week bills,7,Gensim,17.010391893289214,3,
auto makers,7,Gensim,126.93479938271604,1,automakers
ministry official,7,Gensim,14.521881137863303,1,ministry_official
atlantic richfield co.,7,NER,,1,atlantic_richfield
be taxed,7,Gensim,25.115648854961837,2,
video enterprises,7,Gensim,312.3065970574276,1,abc_video_enterprises
victory over,7,Gensim,10.979427026846643,3,
vice presidents,7,Gensim,56.74629182476716,1,vice_president
belgium standard's,7,NER,,1,belgium_standard
very close,7,Gensim,10.885525227460713,2,
benigno aquino,7,Gensim,4569.652777777777,1,benigno_aquino
best known,7,Gensim,26.07195213756488,2,
big board,7,NER,,1,new_york_stock_exchange
military sources,7,Gensim,10.08135188135801,2,
billion annually,7,Gensim,17.102794022092265,3,
billy graham,7,NER,,1,billy_graham
under construction,7,Gensim,12.886377878740404,2,
uncertainty over,7,Gensim,19.083289832376312,2,
mr. fisher,7,Gensim,14.044864680269784,1,mr_fisher
u.s. marines,7,NER,,1,us_marines
board chairman,7,Gensim,12.358763428743144,1,chairman_of_the_board
minor memos,7,Gensim,2836.336206896552,1,minor_memos
assistant general,7,Gensim,20.727965727965728,1,assistant_general_manager
cotton prices,7,Gensim,24.178057025279248,1,cotton_price
ad hoc,7,Gensim,2186.1461794019933,1,ad_hoc
almost every,7,Gensim,18.721691134630703,2,
would suffer,7,Gensim,19.00063525063525,2,
alan cranston,7,NER,,1,alan_cranston
aides say,7,Gensim,20.09742837945147,2,
aid package,7,Gensim,77.88258965558055,1,aid_package
advanced technology,7,Gensim,48.50582338198437,1,advanced_technology
most powerful,7,Gensim,18.519362827873465,3,
asian wall,7,Gensim,12.726376049201251,1,asian_wall_street_journal
accounting firms,7,Gensim,122.8814192343604,1,accounting_firm
access charges,7,Gensim,70.12254901960785,1,access_charges
accelerated depreciation,7,Gensim,1907.3333333333333,1,accelerated_depreciation
abc video,7,Gensim,35.92258980238017,1,abc_video_enterprises
young turks,7,Gensim,545.6301824212272,1,young_turks
'll see,7,Gensim,18.492299910071942,2,
american broadcasting cos,7,NER,,1,american_broadcasting_companies
american telephone,7,Gensim,11.118188730252598,1,american_telephone_and_telegraph
among voters,7,Gensim,24.199396881435717,3,
withholding tax,7,Gensim,90.5628956785026,1,withholding_tax
anchor hocking,7,NER,,1,anchor_hocking
andrei sakharov,7,NER,,1,andrei_sakharov
mondale aide,7,Gensim,38.25978254549683,1,mondale_aide
who runs,7,Gensim,10.78278110969095,2,
missile defense,7,Gensim,40.10177341702724,1,missile_defense
wheel drive,7,Gensim,1091.2603648424545,1,wheel_drive
mr. castells,7,Gensim,22.8229051054384,1,mr_castells
western scientists,7,Gensim,34.154988061870654,3,
western observers,7,Gensim,59.20197930724247,3,
asia ltd.,7,Gensim,40.08467348927875,3,
west africa,7,Gensim,17.835691440342604,1,west_africa
were priced,7,Gensim,11.55208735648327,2,
were mixed,7,Gensim,10.706812671862542,2,
two professors,7,Gensim,26.63442078847244,3,
bottom line,7,Gensim,131.29090183559458,1,bottom_line
brand name,7,Gensim,174.08201058201058,1,brand_name
common market,7,NER,,1,common_market
tokyo stock exchange,7,NER,,1,tokyo_stock_exchange
warsaw pact,7,NER,,1,warsaw_pact
washington post,7,NER,,1,washington_post
winter olympics,7,NER,,1,winter_olympics
their respective,7,Gensim,55.35245625841184,2,
common sense,7,Gensim,68.14726594863298,1,common_sense
medium range,7,Gensim,514.0859375,1,medium_range_missile
break even,7,Gensim,13.771215704329991,1,break_even
color television,7,Gensim,84.23323092677931,1,color_television
mr. morris,7,Gensim,18.25832408435072,1,mr_morris
closing price,7,Gensim,30.46435185185185,1,closing_price
climbed sharply,7,Gensim,131.47452547452548,3,
mr. morley,7,Gensim,22.8229051054384,1,mr_morley
mr. meselson,7,Gensim,10.143513380194848,1,matthew_meselson
computer software,7,Gensim,82.02817252555472,1,computer_software
mr. ovchinnikov,7,Gensim,16.598476440318837,1,mr_ovchinnikov
concentrated on,7,Gensim,11.732099557837683,2,
martin feldstein,7,NER,,1,martin_feldstein
conferees agreed,7,Gensim,76.6934731934732,2,
organization of petroleum exporting countries,7,NER,,1,opec
national assembly,7,NER,,1,national_assembly
khmer rouge,7,NER,,1,khmer_rouge
consumer banking,7,Gensim,32.796551036682615,1,consumer_banking
consumer goods,7,Gensim,48.613327423167846,1,consumer_goods
federal bureau of investigation,7,NER,,1,federal_bureau_of_investigation
control talks,7,Gensim,13.894214527027028,1,arms_control_talks
common market's,7,NER,,1,common_market
textile imports,7,Gensim,66.46767676767676,1,textile_imports
corporate profits,7,Gensim,50.86811997526284,1,corporate_profits
term gain,7,Gensim,29.775113122171945,3,
mark level,7,Gensim,27.53839715421636,3,
class b,7,Gensim,240.5080409356725,1,class_b_stock
mr. mcgroarty,7,Gensim,11.4114525527192,1,james_t_mcgroarty
metals department,7,Gensim,20.724048878810784,3,
traders bought,7,Gensim,17.62643308689596,3,
brings us,7,Gensim,117.73662551440329,2,
tv series,7,Gensim,29.48163082437276,1,tv_series
turned down,7,Gensim,14.74577030812325,1,turned_down
broadcast rights,7,Gensim,66.73732251521298,1,broadcast_rights
broke out,7,Gensim,15.627196732212408,2,
broken hill,7,Gensim,623.1344696969697,1,broken_hill_proprietary
true value,7,Gensim,68.09085264900662,3,
trend toward,7,Gensim,95.8668414918415,2,
treasury bill,7,Gensim,23.404111537914357,1,treasury_bill
bruce pflaum,7,NER,,1,bruce_pflaum
mr. hamilton,7,Gensim,13.041660060250516,1,mr_hamilton
trading floor,7,Gensim,17.066863782550055,1,trading_floor
traders took,7,Gensim,10.97155528878218,3,
budget cuts,7,Gensim,24.741690479771396,1,budget_cuts
trader speculation,7,Gensim,129.6866377611352,1,trader_speculation
china daily,7,NER,,1,china_daily
bumiputra malaysia finance ltd.,7,NER,,1,bank_bumiputra
by moody,7,Gensim,10.487035236744386,1,moodys
campaign trail,7,Gensim,203.47247990105132,1,campaign_trail
capita income,7,Gensim,339.19072164948454,1,per_capita_income
economy remains,7,Gensim,26.3929889298893,3,
mr. hovde,7,Gensim,22.8229051054384,1,mr_hovde
middle east,7,NER,,1,middle_east
car sales,7,Gensim,16.028011204481793,1,car_sales
carrian companies,7,Gensim,14.49213760295996,1,carrian_group
carried out,7,Gensim,16.371348957555853,2,
catholic church,7,Gensim,376.01714285714286,1,roman_catholic_church
mr. kindschi,7,Gensim,20.287026760389693,1,mr_kindschi
chiang ching-kuo,7,NER,,1,chiang_ching_kuo
china cement,7,Gensim,14.021521414873217,1,china_cement
social democratic,7,Gensim,29.376339285714284,1,social_democratic_party
executive council,7,Gensim,24.45299145299145,1,executive_council
pension funds,7,Gensim,99.58081113801454,1,pension_fund
ruhe says,7,Gensim,41.88072810590631,2,
i ching,7,Gensim,28.800332633053223,1,i_ching
lambert inc.,7,Gensim,87.77244231025743,1,drexel_burnham_lambert
paul minn.,7,Gensim,645.1274509803922,1,st_paul_minnesota
pay cuts,7,Gensim,20.326506656781888,1,pay_cuts
house subcommittee,7,Gensim,44.50960497835498,1,house_subcommittee
house passed,7,Gensim,20.98309948979592,2,
sales figure,7,Gensim,12.653693056169836,3,
percentage points,7,Gensim,116.6099592415382,1,percentage_point
ruled out,7,Gensim,11.2720763314319,1,ruled_out
ruiz mateos,7,Gensim,13429.183673469386,1,ruiz_mateos
large scale,7,Gensim,81.74285714285715,1,large_scale
hill street,7,Gensim,28.595080827394405,1,hill_street_blues
petroleum exporting,7,Gensim,553.8973063973064,1,opec
national council,7,Gensim,13.495283018867925,1,national_council
pflaum an,7,Gensim,17.44835998196908,1,bruce_pflaum
little bit,7,Gensim,40.25140689992659,2,
link between,7,Gensim,39.173115847124656,2,
rogers an,7,Gensim,10.801365703123718,1,peter_rogers
his successor,7,Gensim,15.873739566748686,3,
place where,7,Gensim,10.225796425796426,2,
planning research,7,Gensim,56.59012727898177,1,planning_research_corp
his arrest,7,Gensim,14.493414387031407,3,
saturday night,7,Gensim,139.26560846560847,1,saturday_night
i guess,7,Gensim,40.32046568627451,2,
i wish,7,Gensim,26.295955882352946,2,
illinois national,7,Gensim,26.30436520626799,1,illinois_national_bank
exporting countries,7,Gensim,78.91940513312545,1,opec
sen. moynihan,7,Gensim,308.0664794007491,1,daniel_patrick_moynihan
northern punjab,7,Gensim,1260.5938697318006,1,punjab
expressed concern,7,Gensim,63.94849368318757,2,
extreme left,7,Gensim,150.57894736842107,1,extreme_left
faa chief,7,Gensim,36.94722066254913,1,federal_aviation_administration
seed wars,7,Gensim,872.7188328912466,1,seed_wars
security plan,7,Gensim,13.014833860759492,1,security_plan
security adviser,7,Gensim,124.62689393939394,1,national_security_adviser
family members,7,Gensim,19.39946933962264,3,
secretary donald,7,Gensim,77.41529411764706,1,donald_regan
independent stations,7,Gensim,102.68882646691635,1,independent_stations
secretary clark,7,Gensim,84.1470588235294,1,william_clark
secret police,7,Gensim,54.33773740710157,1,secret_police
n.j. cpc,7,Gensim,501.547256097561,1,cpc_international
fargo bank,7,Gensim,80.70026980623007,1,wells_fargo
second consecutive,7,Gensim,126.54423076923077,3,
palo alto,7,NER,,1,palo_alto
sea oil,7,Gensim,11.72018879686526,1,north_sea_oil
import quotas,7,Gensim,193.3108108108108,1,import_quotas
parking lot,7,Gensim,594.9638336347197,1,parking_lot
plant viruses,7,Gensim,93.81665240946678,1,plant_viruses
hill proprietary,7,Gensim,1359.5661157024797,1,broken_hill_proprietary
other words,7,Gensim,14.15909971166674,2,
puerto rico,7,NER,,1,puerto_rico
leader yuri,7,Gensim,122.26495726495727,1,yuri_andropov
grand marine,7,NER,,1,grand_marine_holdings
refrain from,7,Gensim,21.877451958241902,2,
reduction plan,7,Gensim,29.748191681735985,1,deficit_reduction_plan
government agencies,7,Gensim,12.489418642169795,1,government_agencies
public health,7,Gensim,14.43428095112749,1,public_health
new york stock exchange,7,NER,,1,new_york_stock_exchange
gary dorsch,7,NER,,1,gary_dorsch
goes well,7,Gensim,17.876392284705243,2,
gasoline prices,7,Gensim,33.849279835390945,1,gasoline_price
go ahead,7,Gensim,26.97949979499795,2,
political concessions,7,Gensim,42.34972325910671,1,political_concessions
reagan team,7,Gensim,10.145390070921987,3,
general assembly,7,Gensim,51.12898212898213,1,general_assembly
rating points,7,Gensim,120.85032139577594,1,rating_points
left behind,7,Gensim,27.247619047619047,2,
get away,7,Gensim,11.410463160450156,2,
legal system,7,Gensim,18.922501797268158,1,legal_system
general election,7,Gensim,11.738796917368346,1,general_election
general motors corp.,7,NER,,1,general_motors
george tan,7,NER,,1,george_tan
r.j. reynolds,7,Gensim,2088.9841269841268,1,rj_reynolds
leader georges,7,Gensim,288.989898989899,1,georges_marchais
privately owned,7,Gensim,109.59860093271152,1,privately_owned
legislative council,7,Gensim,184.58064516129036,1,legislative_council
lehman american,7,Gensim,81.24830225953822,1,lehman_brothers
political prisoners,7,Gensim,110.7608146776637,1,political_prisoners
rising prices,7,Gensim,13.816032585873854,1,rising_prices
hersch manager,7,Gensim,591.2219227313567,1,hersch_manager
first step,7,Gensim,11.186040186312177,2,
power license,7,Gensim,29.04440324858757,1,power_license
richfield co.,7,Gensim,132.88166397415188,1,atlantic_richfield
helped boost,7,Gensim,56.6290877796902,2,
nearly doubled,7,Gensim,96.54196009389672,2,
revenue service,7,Gensim,22.3515625,1,internal_revenue_service
foote cone,7,NER,,1,foote_cone_and_belding
ford motor,7,Gensim,559.5493197278911,1,ford_motor_company
larry speakes,7,NER,,1,larry_speakes
nearly every,7,Gensim,17.754843235659166,2,
hawley hale,7,Gensim,1379.517819706499,1,carter_hawley_hale
having trouble,7,Gensim,87.69056503198294,2,
press conference,7,Gensim,31.212883028175696,1,press_conference
lend each,7,Gensim,51.40859375,3,
previous day,7,Gensim,12.695439110973917,3,
relatively cheap,7,Gensim,191.733682983683,3,
french industry,7,Gensim,10.12104712686108,1,french_industry
private investors,7,Gensim,13.232585263835263,1,private_investors
long island,7,NER,,1,long_island
radio station,7,Gensim,169.3335048893464,1,radio_station
epa officials,7,Gensim,19.26881405563689,1,environmental_protection_agency
note issue,7,Gensim,42.896349413298566,1,note_issue
investors service,7,Gensim,13.807915057915055,1,moodys_investors_service
encouraged buying,7,Gensim,124.86337760910816,3,
look especially,7,Gensim,38.66216216216216,3,
june delivery,7,Gensim,16.9111562283159,3,
nuclear energy,7,Gensim,15.047220507191696,1,nuclear_energy
optimism about,7,Gensim,20.52367288378766,2,
not surprisingly,7,Gensim,37.6533531700618,2,
skeptical about,7,Gensim,17.445121951219512,2,
shearson lehman,7,Gensim,2410.3663003663005,1,shearson_lehman_brothers
lumpur malaysia,7,Gensim,668.729674796748,1,kuala_lumpur
jardine matheson,7,NER,,1,jardine_matheson
itt corp.,7,NER,,1,itt
settled at,7,Gensim,10.919847328244275,2,
electric power,7,Gensim,20.653797865662277,1,electric_power
office space,7,Gensim,48.37388811291627,1,office_space
oil rich,7,Gensim,24.74262079338221,1,oil_rich
lower court,7,Gensim,12.863202752365314,1,lower_court
shell group,7,Gensim,46.68866184191855,1,royal_dutch_shell
sir adam,7,Gensim,416.4746835443038,1,sir_adam_butler
jr. chairman,7,Gensim,39.09863339275104,1,chairman
emerged from,7,Gensim,12.306066726511071,2,
labor force,7,Gensim,22.304589519354614,1,labor_force
ernst & whinney,7,NER,,1,ernst_and_whinney
shearson/american express,7,NER,,1,shearson_american_express
exchange composite,7,Gensim,53.65541422048271,1,nyse_composite_index
jeff mondschein,7,NER,,1,jeff_mondschein
energy department,7,Gensim,17.973068939145634,1,energy_department
short supply,7,Gensim,23.27250221043324,1,short_supply
other factors,7,Gensim,14.15909971166674,2,
observers believe,7,Gensim,74.22786238014665,2,
labor costs,7,Gensim,29.639655871357142,1,labor_costs
internal revenue,7,Gensim,74.77613636363637,1,internal_revenue_service
king hussein,7,Gensim,1198.5974499089252,1,king_hussein
investments ltd.,7,Gensim,28.11132946001367,3,
offshore banking,7,Gensim,71.55611135276207,1,offshore_banking
executive committee,7,Gensim,11.0278196748785,1,executive_committee
side effects,7,Gensim,117.25409836065576,1,side_effects
interbank market,7,Gensim,25.704296875,1,interbank_market
setting up,7,Gensim,10.269363422132749,1,set_up
john paul ii,7,NER,,1,pope_john_paul_ii
entry into,7,Gensim,39.1498096144693,2,
shell oil,7,Gensim,38.3937219207655,1,shell_oil
small number,7,Gensim,12.339990623534929,2,
small car,7,Gensim,26.442837050431987,1,small_car
ended jan.,7,Gensim,77.87337278106509,3,
export import,7,Gensim,38.04521276595745,1,export_import_bank
broad based,6,Gensim,16.404816513761467,1,broad_based
harris upham,6,Gensim,1827.861111111111,1,harris_upham
tv movies,6,Gensim,30.852869467366844,1,tv_movies
two counts,6,Gensim,12.2074428613832,3,
bristol myers,6,Gensim,3916.845238095238,1,bristol_myers
british air's,6,NER,,1,british_airways
tv viewers,6,Gensim,30.852869467366844,1,tv_viewers
turning point,6,Gensim,44.8005174291939,1,turning_point
hang seng,6,NER,,1,hang_seng_index
turns out,6,Gensim,15.627196732212408,2,
breaks down,6,Gensim,40.74489164086688,2,
prices tumbled,6,Gensim,52.07581513137069,3,
angeles times,6,Gensim,11.520133053221288,1,los_angeles_times
harvard university,6,NER,,1,harvard_university
previously reported,6,Gensim,18.57163016482276,2,
bishop baldwin's,6,NER,,1,bishop_baldwin
president shagari,6,Gensim,19.535387721173255,1,shehu_shagari
heating up,6,Gensim,13.606906534325889,2,
advanced developing,6,Gensim,70.3925973470261,1,newly_industrialized_countries
heart attack,6,Gensim,73.6216155739539,1,heart_attack
u.s.-china relations,6,Gensim,67.14591836734694,1,us_china_relations
presidential candidates,6,Gensim,29.799384113757814,1,presidential_candidate
yesterday grains,6,Gensim,29.52925866092264,3,
blue collar,6,Gensim,2284.8263888888887,1,blue_collar
presidential elections,6,Gensim,14.426685959835131,1,presidential_election
last resort,6,Gensim,15.556264775413712,1,last_resort
bolstered by,6,Gensim,11.14247493904091,2,
military coup,6,Gensim,18.37046342825237,1,military_coup
bonds due,6,Gensim,12.96866377611352,3,
miles south,6,Gensim,11.767767087521014,3,
bone marrow,6,Gensim,3133.476190476191,1,bone_marrow
book value,6,Gensim,22.93586615545486,1,book_value
both parties,6,Gensim,12.272099962700484,3,
administration aides,6,Gensim,15.507871417797888,1,administration_aide
military buildup,6,Gensim,41.33354271356784,1,military_buildup
abm treaty,6,Gensim,761.6087962962963,1,anti_ballistic_missile_treaty
half dozen,6,Gensim,32.16492325740542,2,
middle south's,6,NER,,1,middle_south_utilities
mr. hillman,6,Gensim,10.143513380194848,1,mr_hillman
trade representative,6,Gensim,15.490348399246704,1,trade_representative
young man,6,Gensim,11.919105926677291,3,
trade balance,6,Gensim,15.490348399246704,1,trade_balance
young turk,6,Gensim,409.2226368159204,1,young_turks
pusateri manager,6,Gensim,295.61096136567835,1,pusateri_manager
gnp figure,6,Gensim,77.30615601503759,3,
gives us,6,Gensim,22.196249072387506,2,
quaker state,6,NER,,1,quaker_state
quarter compared,6,Gensim,10.324954496956003,3,
can afford,6,Gensim,17.6567028013309,2,
your editorial,6,Gensim,36.07620614035088,2,
hainan island,6,NER,,1,hainan_island
too fast,6,Gensim,18.96340057636888,2,
're talking,6,Gensim,28.610000000000003,2,
midas valley,6,NER,,1,midas_valley
kilowatt plant,6,Gensim,109.45276114437792,1,kilowatt_plant
capitalize on,6,Gensim,11.732099557837683,2,
mid april,6,Gensim,74.30329719963866,3,
zero coupon,6,Gensim,2150.424836601307,1,zero_coupon_bond
carrian investments ltd.,6,NER,,1,carrian_investments
carter hawley's,6,NER,,1,carter_hawley_hale
radar stations,6,Gensim,108.8012566137566,1,radar_stations
cash position,6,Gensim,18.11656847089918,1,cash_position
lebanese coast,6,Gensim,58.75267857142857,1,lebanese_coast
've ever,6,Gensim,14.780548068283917,2,
've never,6,Gensim,12.10103350619736,2,
a.k.a pablo,6,Gensim,2473.796992481203,1,aka_pablo
officials suspect,6,Gensim,12.351803881818524,2,
acid rain,6,Gensim,351.88770053475935,1,acid_rain
judge pence,6,Gensim,522.2460317460317,1,judge_pence
july delivery,6,Gensim,12.837104955130709,3,
gulf war,6,Gensim,10.38491888138375,1,gulf_war
guaranty trust,6,Gensim,142.43073593073592,1,morgan_guaranty_trust
guangdong province,6,Gensim,472.0444763271162,1,guangdong_province
triple b,6,Gensim,415.4229797979799,1,triple_b
broken hill proprietary co.,6,NER,,1,broken_hill_proprietary
treaty organization,6,Gensim,71.40082465277777,1,north_atlantic_treaty_organization
advertising agency,6,Gensim,15.974703825985628,1,advertising_agency
production capacity,6,Gensim,37.01788928892889,1,production_capacity
leaders fear,6,Gensim,14.260358876560334,2,
official xinhua,6,Gensim,37.294831104058034,1,xinhua_news_agency
grand gulf's,6,NER,,1,grand_gulf
proprietary co.,6,Gensim,48.32060508150976,1,broken_hill_proprietary
knows how,6,Gensim,17.33939393939394,2,
protected witness,6,Gensim,420.19795657726695,1,protected_witness
abc broadcast,6,Gensim,11.357877658105496,1,abc_news
good faith,6,Gensim,76.55072126570498,1,good_faith
good chance,6,Gensim,14.482568888106348,3,
public affairs,6,Gensim,10.086605965848124,1,public_affairs
public confidence,6,Gensim,12.879819925621453,1,public_confidence
heavy buying,6,Gensim,22.58167467398765,1,heavy_buying
poor performance,6,Gensim,44.4855327203894,3,
birth control,6,Gensim,67.64288651315789,1,birth_control
wells fargo bank international,6,NER,,1,wells_fargo
imf austerity,6,Gensim,182.5832408435072,1,imf_austerity_program
west germans,6,NER,,1,west_germans
asian borrowers,6,Gensim,106.47734627831716,1,asian_borrowers
operating license,6,Gensim,40.80047123015873,1,operating_license
west coast,6,NER,,1,west_coast
west beirut,6,NER,,1,west_beirut
illegal immigrants,6,Gensim,258.45640219952867,1,illegal_immigrants
asian nations,6,Gensim,20.217217647781737,1,asian_nations
labor leaders,6,Gensim,10.719195934058774,1,labor_leaders
minutes later,6,Gensim,26.6430480200826,2,
mr. chin,6,Gensim,13.041660060250516,1,mr_chin
an array,6,Gensim,10.310394534799912,2,
advertising campaign,6,Gensim,18.74088630667578,1,advertising_campaign
hunger strike,6,Gensim,196.19260584376863,1,hunger_strike
hua tung,6,NER,,1,hua_tung
atlantic treaty,6,Gensim,207.71148989898992,1,north_atlantic_treaty_organization
moody's investors service inc.,6,NER,,1,moodys
houston oil & minerals',6,NER,,1,houston_oil_and_minerals
noyer an,6,Gensim,18.902389980466506,1,mr_noyer
housing starts,6,Gensim,373.8806818181818,1,housing_starts
wednesday contracts,6,Gensim,12.624803345995932,3,
american motors,6,Gensim,22.00474852862493,1,american_motors
b shares,6,Gensim,34.1018864013267,1,class_b_shares
j. david & co.,6,NER,,1,j_david_dominelli
import relief,6,Gensim,149.01041666666666,1,import_relief
pan american world airways,6,NER,,1,pan_american_world_airways
improper conduct,6,Gensim,509.311145510836,1,improper_conduct
lake city,6,Gensim,54.11430921052632,1,salt_lake_city
interbank deposits,6,Gensim,155.78361742424244,1,interbank_deposits
interbank offered,6,Gensim,91.80106026785714,1,london_interbank_offered_rate
interior secretary,6,Gensim,148.87556561085972,1,interior_secretary
insurance regulators,6,Gensim,26.941942351785126,1,insurance_regulators
antiaircraft missiles,6,Gensim,262.3724082934609,1,antiaircraft_missile
wider than,6,Gensim,10.829273912184846,2,
intermediate range,6,Gensim,587.5267857142857,1,intermediate_range_missile
insiders say,6,Gensim,32.030276479750775,2,
mr. bok,6,Gensim,11.4114525527192,1,derek_bok
inside information,6,Gensim,38.79893867924528,1,insider_information
inquiry into,6,Gensim,28.709860383944157,2,
outside auditors,6,Gensim,87.6671995736744,1,outside_auditors
