candidate_phrase,frequency,source,score,action_code,standard_form
military coup,6,Gensim,18.37046342825237,,
bonds due,6,Gensim,12.96866377611352,,
miles south,6,Gensim,11.767767087521014,,
bone marrow,6,Gensim,3133.476190476191,,
book value,6,Gensim,22.93586615545486,,
both parties,6,Gensim,12.272099962700484,,
administration aides,6,Gensim,15.507871417797888,,
military buildup,6,Gensim,41.333542713567844,,
abm treaty,6,Gensim,761.6087962962963,,
half dozen,6,Gensim,32.16492325740542,,
middle south's,6,NER,,,
mr. hillman,6,Gensim,10.143513380194847,,
trade representative,6,Gensim,15.490348399246704,,
young man,6,Gensim,11.919105926677293,,
trade balance,6,Gensim,15.490348399246704,,
young turk,6,Gensim,409.2226368159204,,
pusateri manager,6,Gensim,295.61096136567835,,
gnp figure,6,Gensim,77.30615601503759,,
gives us,6,Gensim,22.196249072387506,,
quaker state,6,NER,,,
quarter compared,6,Gensim,10.324954496956003,,
can afford,6,Gensim,17.6567028013309,,
your editorial,6,Gensim,36.07620614035088,,
hainan island,6,NER,,,
too fast,6,Gensim,18.963400576368876,,
're talking,6,Gensim,28.610000000000003,,
midas valley,6,NER,,,
kilowatt plant,6,Gensim,109.45276114437792,,
capitalize on,6,Gensim,11.732099557837683,,
mid april,6,Gensim,74.30329719963866,,
zero coupon,6,Gensim,2150.424836601307,,
carrian investments ltd.,6,NER,,,
carter hawley's,6,NER,,,
radar stations,6,Gensim,108.8012566137566,,
cash position,6,Gensim,18.11656847089918,,
lebanese coast,6,Gensim,58.75267857142857,,
've ever,6,Gensim,14.780548068283917,,
've never,6,Gensim,12.101033506197359,,
a.k.a pablo,6,Gensim,2473.796992481203,,
officials suspect,6,Gensim,12.351803881818523,,
acid rain,6,Gensim,351.88770053475935,,
judge pence,6,Gensim,522.2460317460317,,
july delivery,6,Gensim,12.837104955130707,,
gulf war,6,Gensim,10.38491888138375,,
guaranty trust,6,Gensim,142.43073593073592,,
guangdong province,6,Gensim,472.04447632711623,,
triple b,6,Gensim,415.42297979797985,,
broken hill proprietary co.,6,NER,,,
treaty organization,6,Gensim,71.40082465277777,,
advertising agency,6,Gensim,15.974703825985628,,
production capacity,6,Gensim,37.01788928892889,,
leaders fear,6,Gensim,14.260358876560334,,
official xinhua,6,Gensim,37.294831104058034,,
grand gulf's,6,NER,,,
proprietary co.,6,Gensim,48.32060508150976,,
knows how,6,Gensim,17.33939393939394,,
protected witness,6,Gensim,420.19795657726695,,
abc broadcast,6,Gensim,11.357877658105496,,
good faith,6,Gensim,76.55072126570498,,
good chance,6,Gensim,14.482568888106348,,
public affairs,6,Gensim,10.086605965848124,,
public confidence,6,Gensim,12.879819925621453,,
heavy buying,6,Gensim,22.581674673987646,,
poor performance,6,Gensim,44.4855327203894,,
birth control,6,Gensim,67.64288651315789,,
wells fargo bank international,6,NER,,,
imf austerity,6,Gensim,182.5832408435072,,
west germans,6,NER,,,
asian borrowers,6,Gensim,106.47734627831716,,
operating license,6,Gensim,40.80047123015873,,
west coast,6,NER,,,
west beirut,6,NER,,,
illegal immigrants,6,Gensim,258.45640219952867,,
asian nations,6,Gensim,20.217217647781737,,
labor leaders,6,Gensim,10.719195934058774,,
minutes later,6,Gensim,26.6430480200826,,
mr. chin,6,Gensim,13.041660060250516,,
an array,6,Gensim,10.310394534799913,,
advertising campaign,6,Gensim,18.74088630667578,,
hunger strike,6,Gensim,196.19260584376863,,
hua tung,6,NER,,,
atlantic treaty,6,Gensim,207.71148989898992,,
moody's investors service inc.,6,NER,,,
houston oil & minerals',6,NER,,,
noyer an,6,Gensim,18.902389980466506,,
housing starts,6,Gensim,373.8806818181818,,
wednesday contracts,6,Gensim,12.624803345995932,,
american motors,6,Gensim,22.00474852862493,,
b shares,6,Gensim,34.1018864013267,,
j. david & co.,6,NER,,,
import relief,6,Gensim,149.01041666666666,,
pan american world airways,6,NER,,,
improper conduct,6,Gensim,509.31114551083596,,
lake city,6,Gensim,54.114309210526315,,
interbank deposits,6,Gensim,155.78361742424244,,
interbank offered,6,Gensim,91.80106026785714,,
interior secretary,6,Gensim,148.87556561085972,,
insurance regulators,6,Gensim,26.941942351785126,,
antiaircraft missiles,6,Gensim,262.3724082934609,,
wider than,6,Gensim,10.829273912184846,,
intermediate range,6,Gensim,587.5267857142857,,
insiders say,6,Gensim,32.030276479750775,,
mr. bok,6,Gensim,11.4114525527192,,
inside information,6,Gensim,38.79893867924528,,
inquiry into,6,Gensim,28.709860383944154,,
outside auditors,6,Gensim,87.6671995736744,,
apple computer inc.,6,NER,,,
p.m. edt,6,Gensim,746.0657596371882,,
p.m. est,6,Gensim,839.3239795918366,,
what happens,6,Gensim,19.966925597766718,,
an outdoor,6,Gensim,12.601593320311004,,
pacific gas,6,Gensim,36.056438356164385,,
or deny,6,Gensim,11.846151076546409,,
"paine, webber",6,NER,,,
western style,6,Gensim,25.61624104640299,,
woodstock inc.,6,Gensim,124.3442932728647,,
island lighting,6,Gensim,323.83366141732284,,
b virus,6,Gensim,276.9486531986532,,
catch up,6,Gensim,12.369915031205354,,
mr. abrams,6,Gensim,11.4114525527192,,
more stringent,6,Gensim,12.350412912912912,,
bear stearns,6,Gensim,2030.9567901234566,,
oil terminal,6,Gensim,29.300471992163146,,
being built,6,Gensim,11.836349246321545,,
jimmy carter,6,NER,,,
political science,6,Gensim,15.650984682713348,,
benefited from,6,Gensim,12.306066726511071,,
very difficult,6,Gensim,10.769721767594108,,
morgan guaranty trust co.,6,NER,,,
political stability,6,Gensim,18.460135779610614,,
pont co.,6,Gensim,23.109854604200326,,
bernard savaiko,6,NER,,,
northwest airlines,6,Gensim,223.81972789115645,,
pope john,6,Gensim,136.63413621262458,,
heritage foundation,6,Gensim,945.4454022988506,,
la madrid,6,Gensim,967.6911764705882,,
big chill,6,Gensim,90.78780353200882,,
oil exporter,6,Gensim,39.76492627507856,,
precisely what,6,Gensim,19.966925597766718,,
largest ever,6,Gensim,13.277441485068605,,
helping support,6,Gensim,25.805098039215686,,
advisory panel,6,Gensim,163.2018849206349,,
unemployment rate,6,Gensim,14.182292340187077,,
biotechnology companies,6,Gensim,31.115471912237567,,
plaque products,6,Gensim,34.79799048122686,,
written off,6,Gensim,10.724087353324641,,
mr. clarke,6,Gensim,10.143513380194847,,
writers guild,6,Gensim,507.73919753086415,,
mr. comeau,6,Gensim,10.143513380194847,,
hollywood producers,6,Gensim,126.93479938271604,,
mr. craxi,6,Gensim,11.4114525527192,,
james w.,6,Gensim,76.16087962962963,,
perera international,6,Gensim,89.69874591057797,,
personal income,6,Gensim,14.74742268041237,,
alto calif.,6,Gensim,566.2908777969019,,
pesticide ethylene,6,Gensim,1382.4159663865546,,
mr. dalfen,6,Gensim,13.041660060250516,,
ministry of finance,6,NER,,,
minister mahathir,6,Gensim,108.8012566137566,,
alfred g. roth,6,NER,,,
alfred g.,6,Gensim,1044.4920634920634,,
barney harris,6,Gensim,1566.7380952380954,,
warner communications,6,Gensim,145.06834215167547,,
war zone,6,Gensim,32.96082949308756,,
barry m.,6,Gensim,425.0839793281654,,
barry m. wainstein,6,NER,,,
wound up,6,Gensim,34.017266335814725,,
basic industries,6,Gensim,24.34443211246763,,
million gallons,6,Gensim,10.021168372319687,,
walked out,6,Gensim,22.9198885405782,,
million bales,6,Gensim,13.361557829759583,,
edison co.,6,Gensim,37.96618970690053,,
mr. levy,6,Gensim,10.143513380194847,,
local stations,6,Gensim,16.924639917695472,,
senate conferees,6,Gensim,41.55803966148793,,
fell sharply,6,Gensim,15.385316810848725,,
credit suisse-,6,NER,,,
mr. sliker,6,Gensim,13.041660060250516,,
target range,6,Gensim,68.54479166666667,,
crew members,6,Gensim,43.109931865828095,,
saudi arabian,6,NER,,,
london brokerage,6,Gensim,12.737708091366628,,
criminal charges,6,Gensim,64.43693693693693,,
taking place,6,Gensim,14.66198752228164,,
fda approval,6,Gensim,44.630358111774285,,
manufacturing plant,6,Gensim,18.24212685739632,,
fcc action,6,Gensim,51.44074421513446,,
cultural revolution,6,Gensim,182.7861111111111,,
favorable terms,6,Gensim,66.66970618034448,,
nancy reagan,6,NER,,,
current account,6,Gensim,13.012774877392818,,
scaled back,6,Gensim,126.34984639016898,,
farm exports,6,Gensim,42.05201942740287,,
surprised if,6,Gensim,10.093723156215486,,
far east,6,NER,,,
customs service,6,Gensim,34.38701923076923,,
daniel holland,6,NER,,,
fairfield conn.,6,Gensim,2043.5714285714284,,
mr. walsh,6,Gensim,11.4114525527192,,
face value,6,Gensim,16.760825267447785,,
mr. weddington,6,Gensim,13.041660060250516,,
sen. cranston,6,Gensim,61.61329588014981,,
strict liability,6,Gensim,419.6619897959183,,
dealt with,6,Gensim,12.887892201026284,,
tax evasion,6,Gensim,63.39402697495183,,
fell slightly,6,Gensim,13.462152209492636,,
crack down,6,Gensim,70.37754010695187,,
tell whether,6,Gensim,15.95688442698482,,
the central intelligence agency,6,NER,,,
cooperation pact,6,Gensim,53.93688524590164,,
cope with,6,Gensim,12.887892201026284,,
robert m.,6,Gensim,68.31706810631229,,
corporate failure,6,Gensim,38.3467365967366,,
first boston,6,NER,,,
test results,6,Gensim,17.64344701844702,,
financial statements,6,Gensim,25.154051987767584,,
term treasury,6,Gensim,11.278451940216646,,
rouse woodstock,6,Gensim,4985.075757575758,,
national convention,6,Gensim,14.922668722786648,,
mr. roberts,6,Gensim,10.143513380194847,,
royal dutch/shell group,6,NER,,,
counter trading,6,Gensim,14.864687810608114,,
salt lake city,6,NER,,,
lloyds bank,6,NER,,,
fidel castro,6,Gensim,2136.4610389610393,,
safety board,6,Gensim,13.131186143039592,,
few minutes,6,Gensim,19.583060532111183,,
cattle prices,6,Gensim,15.743851086228348,,
teen age,6,Gensim,240.5080409356725,,
taxi drivers,6,Gensim,962.03216374269,,
few hundred,6,Gensim,45.126182965299684,,
mr. ruhe,6,Gensim,11.4114525527192,,
mr. ruiz,6,Gensim,13.041660060250516,,
mr. rutsch,6,Gensim,13.041660060250516,,
tax raising,6,Gensim,10.392463438516694,,
salt lake,6,Gensim,642.607421875,,
street blues,6,Gensim,89.87025402895382,,
default judgment,6,Gensim,692.6631578947369,,
cooperation between,6,Gensim,11.880371199537807,,
defense ministry,6,Gensim,10.823929993091424,,
dr. engleman,6,Gensim,552.9663865546219,,
soybeans soybean,6,Gensim,324.4723865877712,,
dr. hammer,6,Gensim,193.53823529411764,,
multibillion dollar,6,Gensim,46.82820950754341,,
soviet expert,6,Gensim,20.13802178969274,,
dual consciousness,6,Gensim,3738.8068181818185,,
soviet academy,6,Gensim,17.62076906598115,,
southern california,6,Gensim,39.08469945355191,,
south koreans,6,NER,,,
electronics show,6,Gensim,18.029207079839992,,
east beirut,6,NER,,,
simpson mazzoli,6,Gensim,7833.690476190476,,
electronics industry,6,Gensim,10.76161972982697,,
south america,6,NER,,,
sino british,6,Gensim,27.939453125,,
sino japanese,6,Gensim,30.24034926470588,,
sir geoffrey,6,Gensim,594.9638336347197,,
economic activity,6,Gensim,12.891932134320756,,
electronic parts,6,Gensim,48.38455882352941,,
sir john,6,Gensim,24.213644392110687,,
sit down,6,Gensim,24.192279411764705,,
economic austerity,6,Gensim,17.82120030332575,,
electoral college,6,Gensim,402.7111383108935,,
skilled workers,6,Gensim,101.64195242508495,,
smith barney,6,Gensim,758.0990783410139,,
economy grew,6,Gensim,25.293281057810578,,
social democrats,6,Gensim,33.0071227929374,,
n roll,6,Gensim,2473.796992481203,,
editorial writer,6,Gensim,253.86959876543207,,
douglas corp.,6,Gensim,28.672331154684095,,
special interests,6,Gensim,26.723115659519166,,
double standard,6,Gensim,37.7743972445465,,
dining room,6,Gensim,410.7553058676654,,
mrs. dole,6,Gensim,72.87153931339978,,
senate passed,6,Gensim,23.153764954257564,,
mrs. fonseca,6,Gensim,364.35769656699887,,
experts believe,6,Gensim,21.140846880421513,,
set aside,6,Gensim,42.96917852945018,,
department stores,6,Gensim,21.155799897119344,,
mrs. king,6,Gensim,41.81153895031135,,
exactly what,6,Gensim,17.570894526034714,,
developing nations,6,Gensim,25.394797777091696,,
loss narrowed,6,Gensim,98.53698712189279,,
state farms,6,Gensim,28.921853023909986,,
every possible,6,Gensim,10.504948914431674,,
starting july,6,Gensim,42.127400768245835,,
ethnic chinese,6,Gensim,29.054662663369832,,
donor countries,6,Gensim,54.25709102902375,,
sharp criticism,6,Gensim,67.17333605553287,,
standard & poor's corp.,6,NER,,,
stamford conn.,6,Gensim,1192.0833333333333,,
stainless steel,6,Gensim,270.1272577996716,,
sharply lower,6,Gensim,18.44668087015026,,
equity joint,6,Gensim,34.20114345114345,,
dollar soared,6,Gensim,10.80650988635617,,
kansas city,6,NER,,,
machine tool,6,Gensim,253.86959876543207,,
square miles,6,Gensim,80.48312133072406,,
m. wainstein,6,Gensim,695.5919661733616,,
sports programming,6,Gensim,131.18620414673046,,
donald regan,6,NER,,,
the chicago mercantile exchange,6,NER,,,
ken johnson,6,NER,,,
the commerce department's,6,NER,,,
the senate finance committee,6,NER,,,
red cross,6,Gensim,121.8122917437986,,
the supreme soviet,6,NER,,,
free enterprise,6,Gensim,45.601524601524595,,
mr. orr,6,Gensim,11.4114525527192,,
nervousness about,6,Gensim,13.419324577861165,,
republican national,6,Gensim,12.932979559748427,,
frank pusateri,6,NER,,,
closed mixed,6,Gensim,58.150406504065046,,
research center,6,Gensim,14.687513950270079,,
record levels,6,Gensim,17.066863782550055,,
recombinant dna,6,Gensim,3225.6372549019607,,
the transportation department,6,NER,,,
the rio grande,6,NER,,,
mr. potter,6,Gensim,13.041660060250516,,
recession free,6,Gensim,20.830326052548276,,
clean air,6,Gensim,28.324294077134986,,
g.m.b h.,6,Gensim,1827.861111111111,,
metal detectors,6,Gensim,721.5241228070175,,
commercial desk,6,Gensim,129.84017363851618,,
congressional district,6,Gensim,65.1643889879184,,
new delhi,6,NER,,,
gas pipeline,6,Gensim,119.64181818181818,,
report released,6,Gensim,16.614401858304298,,
g.d. searle,6,Gensim,2384.1666666666665,,
civil liberties,6,Gensim,456.96527777777777,,
relatively brisk,6,Gensim,162.55681818181816,,
these guys,6,Gensim,28.26589347079038,,
common denominator,6,Gensim,403.2046568627451,,
reiterated his,6,Gensim,15.15220595007829,,
commonwealth edison,6,NER,,,
fructose prices,6,Gensim,42.31159979423869,,
regains sovereignty,6,Gensim,1713.6197916666665,,
communications inc.,6,Gensim,11.842313645034734,,
combustion engineering,6,Gensim,796.6464891041163,,
regain sovereignty,6,Gensim,604.8069852941177,,
means committee,6,Gensim,12.64955786236063,,
fund raising,6,Gensim,61.29191505216095,,
the treasury department,6,NER,,,
relatively small,6,Gensim,15.775556194859991,,
cola co.,6,Gensim,31.266273876271026,,
competition among,6,Gensim,10.337606434788073,,
the vietnam war,6,NER,,,
the united nations,6,NER,,,
coincided with,6,Gensim,15.035874234530665,,
rep. simon,6,Gensim,160.338693957115,,
the u.s. international trade commission,6,NER,,,
the u.s. embassy,6,NER,,,
g. roth,6,Gensim,1424.3073593073593,,
gen. braswell,6,Gensim,528.1139646869984,,
confusion over,6,Gensim,18.215867567268297,,
mr. nash,6,Gensim,11.4114525527192,,
rated single,6,Gensim,136.9184352892218,,
edb contaminated,6,Gensim,378.17816091954023,,
central maine,6,Gensim,38.4947934947935,,
mr. lehrman,6,Gensim,11.4114525527192,,
general dynamics,6,Gensim,143.80026223776224,,
central presbyterian,6,NER,,,
the internal revenue service,6,NER,,,
the gulf of mexico,6,NER,,,
the environmental protection agency,6,NER,,,
continental illinois national bank & trust co.,6,NER,,,
rights progress,6,Gensim,43.63594164456233,,
rio grande,6,Gensim,5222.460317460317,,
consumer products,6,Gensim,11.236851092896174,,
michael jackson,6,NER,,,
light power,6,Gensim,10.68299889603221,,
risk groups,6,Gensim,26.14550222504768,,
chemical bank,6,NER,,,
robert dole,6,NER,,,
consumer electronics,6,Gensim,43.38277953586498,,
raptopoulos senior,6,Gensim,127.82245532245533,,
gen. dubicki,6,Gensim,462.0997191011236,,
rca corp.'s,6,NER,,,
metalworkers union,6,Gensim,35.42366494401378,,
cbs news,6,NER,,,
lighting co.,6,Gensim,66.44083198707594,,
reading bates,6,Gensim,1209.6139705882354,,
george bush,6,NER,,,
less expensive,6,Gensim,12.38761295180723,,
centers such,6,Gensim,10.520400332544606,,
the labor department,6,NER,,,
gen. westmoreland,6,Gensim,336.07252298263535,,
christine noyer,6,NER,,,
convention delegates,6,Gensim,86.67413066385669,,
electricite de france,5,NER,,,
european parliament,5,NER,,,
george parola,5,NER,,,
mickey mouse,5,NER,,,
central asian,5,NER,,,
stanley bell & co.,5,NER,,,
ernest hollings,5,NER,,,
drexel burnham lambert inc.,5,NER,,,
charles percy,5,NER,,,
prudhoe bay,5,NER,,,
du pont's,5,NER,,,
buenos aires,5,NER,,,
new mexico,5,NER,,,
johnson & johnson,5,NER,,,
south philadelphia,5,NER,,,
donald engen,5,NER,,,
don tierney,5,NER,,,
east asiatic,5,NER,,,
general cinema,5,NER,,,
coca-cola co.,5,NER,,,
japan air lines,5,NER,,,
raul alfonsin,5,NER,,,
abu dhabi,5,NER,,,
justice department,5,NER,,,
du pont co.,5,NER,,,
jalil ibrahim,5,NER,,,
jacques delors,5,NER,,,
jackson & curtis inc.,5,NER,,,
labor department,5,NER,,,
mississippi p&l,5,NER,,,
commonwealth edison co.,5,NER,,,
paz estenssoro,5,NER,,,
bancorp hawaii,5,NER,,,
ted koppel,5,NER,,,
people's daily,5,NER,,,
the international olympic committee,5,NER,,,
the international trade commission,5,NER,,,
union bank of switzerland,5,NER,,,
the justice department's,5,NER,,,
san antonio,5,NER,,,
national assembly,5,NER,,,
marine midland,5,NER,,,
the los angeles times,5,NER,,,
the ministry of finance,5,NER,,,
the national council for u.s.-china trade,5,NER,,,
the national transportation safety board,5,NER,,,
hongkong bank,5,NER,,,
united kingdom,5,NER,,,
bank bumiputra's,5,NER,,,
bank of tokyo,5,NER,,,
continental illinois,5,NER,,,
the federal deposit insurance corp.,5,NER,,,
marine midland banks inc.,5,NER,,,
the european parliament,5,NER,,,
the democratic party,5,NER,,,
the defense ministry,5,NER,,,
robert ellis,5,NER,,,
bechtel group inc.,5,NER,,,
the asian wall street journal,5,NER,,,
philip testa,5,NER,,,
the big board,5,NER,,,
phnom penh,5,NER,,,
limited inc.,5,NER,,,
the new york cotton exchange,5,NER,,,
san francisco's,5,NER,,,
tunku razaleigh,5,NER,,,
deak perera international,5,NER,,,
david nelson,5,NER,,,
north sea,5,NER,,,
northern ireland,5,NER,,,
mak foon,5,NER,,,
the u.s. treasury,5,NER,,,
virginia trading,5,NER,,,
mcdonnell douglas corp.,5,NER,,,
ford motor co.,5,NER,,,
defense department,5,NER,,,
long island lighting co.,5,NER,,,
andrei gromyko,5,NER,,,
winter games,5,NER,,,
the winter games,5,NER,,,
morgan stanley & co.,5,NER,,,
factor viii,5,NER,,,
wharton econometric forecasting associates,5,NER,,,
western european,5,NER,,,
the soviet,5,NER,,,
west texas,5,NER,,,
u.s. customs,5,NER,,,
manufacturers hanover,5,NER,,,
leonid brezhnev,5,NER,,,
the roman catholic church,5,NER,,,
west bank,5,NER,,,
the people's daily,5,NER,,,
the olympic games,5,NER,,,
i.g. metall,5,NER,,,
miss close,5,NER,,,
federal reserve,5,NER,,,
lake placid,5,NER,,,
black & decker's,5,NER,,,
ralph nader,5,NER,,,
